street_name,date,total_vol_l3,total_weight_kg
north bridge,2016-07-23,921.733401,64.521339
north bridge,2016-07-24,388.39811499999996,27.187868
north bridge,2016-07-25,374.797873,26.235851
north bridge,2016-07-26,1015.201994,71.06414
north bridge,2016-07-27,1515.612286,106.092861
north bridge,2016-07-28,477.961346,33.457294
north bridge,2016-07-29,2087.231206,146.106184
north bridge,2016-07-30,691.441896,48.400933
north bridge,2016-07-31,1083.7934249999998,75.86554000000001
north bridge,2016-08-01,1228.059253,85.964148
north bridge,2016-08-03,2779.169055,194.541833
north bridge,2016-08-04,975.346677,68.274267
north bridge,2016-08-05,1385.816732,97.007172
north bridge,2016-08-06,444.395035,31.107653
north bridge,2016-08-07,1930.052308,135.103661
north bridge,2016-08-08,1186.748354,83.072384
north st andrew street,2016-06-04,239.391039,16.757373
north st andrew street,2016-06-05,195.736383,13.701547
north st andrew street,2016-06-06,238.80632,16.716442
north st andrew street,2016-06-09,240,16.8
north st andrew street,2016-06-12,239.718598,16.780302
north st andrew street,2016-06-14,358.06846199999995,25.064791999999997
north st andrew street,2016-06-17,240,16.8
north st andrew street,2016-06-19,239.834329,16.788403
north st andrew street,2016-06-21,226.884576,15.88192
north st andrew street,2016-06-22,312.772777,21.894094000000003
north st andrew street,2016-06-24,218.818192,15.317273
north st andrew street,2016-06-27,458.379483,32.086564
north st andrew street,2016-06-29,239.934376,16.795406
north st andrew street,2016-07-02,236.057472,16.524023
north st andrew street,2016-07-03,185.526717,12.98687
north st andrew street,2016-07-04,144.294131,10.100589
north st andrew street,2016-07-06,238.361774,16.685324
north st andrew street,2016-07-07,340.646814,23.845276
north st andrew street,2016-07-10,240,16.8
north st andrew street,2016-07-13,240,16.8
north st andrew street,2016-07-15,240,16.8
north st andrew street,2016-07-16,153.610445,10.752731
north st andrew street,2016-07-17,215.211993,15.064839
north st andrew street,2016-07-19,225.928075,15.814965
north st andrew street,2016-07-20,197.420458,13.819432
north st andrew street,2016-07-22,238.200776,16.674054
north st andrew street,2016-07-23,157.695569,11.03869
north st andrew street,2016-07-24,158.727161,11.110901
north st andrew street,2016-07-25,216.232838,15.136299
north st andrew street,2016-07-28,240,16.8
north st andrew street,2016-07-29,112.718607,7.890302
north st andrew street,2016-07-30,215.252336,15.067663
north st andrew street,2016-07-31,154.845852,10.83921
north st andrew street,2016-08-02,392.39142000000004,27.467399
north st andrew street,2016-08-04,207.88378,14.551865
north st andrew street,2016-08-05,191.742699,13.421989
north st andrew street,2016-08-06,346.76185999999996,24.27333
north st andrew street,2016-08-07,138.548687,9.698408
north st andrew street,2016-08-08,237.379273,16.616549
north st andrew street,2016-08-09,238.702232,16.709156
picardy place,2016-06-03,86.458053,6.052064
picardy place,2016-06-04,87.11248,6.097874
picardy place,2016-06-05,95.681421,6.697699
picardy place,2016-06-06,80.348485,5.624394
picardy place,2016-06-11,99.985331,6.998973
picardy place,2016-06-13,52.483919,3.673874
picardy place,2016-06-14,53.797822,3.765848
picardy place,2016-06-16,88.92833,6.224983
picardy place,2016-06-17,42.424155,2.969691
picardy place,2016-06-18,99.860061,6.990204
picardy place,2016-06-19,99.870108,6.990908
picardy place,2016-06-21,99.565422,6.96958
picardy place,2016-06-22,76.927061,5.384894
picardy place,2016-06-24,99.822938,6.987606
picardy place,2016-06-27,96.487084,6.754096
picardy place,2016-06-28,74.40464,5.208325
picardy place,2016-06-29,90.871106,6.360977
picardy place,2016-06-30,82.387215,5.767105
picardy place,2016-07-01,82.203959,5.754277
picardy place,2016-07-04,99.977864,6.99845
picardy place,2016-07-05,94.369823,6.605888
picardy place,2016-07-06,81.83407,5.728385
picardy place,2016-07-07,64.113182,4.487923
picardy place,2016-07-08,92.456278,6.471939
picardy place,2016-07-10,95.984919,6.718944
picardy place,2016-07-11,100,7
picardy place,2016-07-12,115.806838,8.106478
picardy place,2016-07-13,99.90825,6.993578
picardy place,2016-07-14,99.614695,6.973029
picardy place,2016-07-15,96.03842,6.722689
picardy place,2016-07-16,78.975952,5.5283169999999995
picardy place,2016-07-18,99.641212,6.974885
picardy place,2016-07-19,94.307051,6.601494
picardy place,2016-07-21,191.324221,13.392696
picardy place,2016-07-23,136.493834,9.554568999999999
picardy place,2016-07-24,72.775029,5.094252
picardy place,2016-07-26,78.33847,5.483693
picardy place,2016-07-28,100,7
picardy place,2016-07-29,172.96652699999999,12.107657
picardy place,2016-07-30,97.45,6.8215
picardy place,2016-07-31,98.462857,6.8924
picardy place,2016-08-01,52.759396,3.693158
picardy place,2016-08-03,90.479672,6.333577
picardy place,2016-08-04,98.038258,6.862678
picardy place,2016-08-05,36.783505,2.574845
picardy place,2016-08-06,171.14201,11.979941
picardy place,2016-08-07,150.744077,10.552085
picardy place,2016-08-09,100,7
princes street,2016-06-03,2746.933026,192.285312
princes street,2016-06-04,6717.66229,470.236359
princes street,2016-06-05,2102.637434,147.184621
princes street,2016-06-06,10608.757309,742.613011
princes street,2016-06-07,3321.641215,232.514885
princes street,2016-06-08,630.028144,44.10197
princes street,2016-06-09,11684.549409,817.918461
princes street,2016-06-10,1973.868866,138.17082
princes street,2016-06-11,952.590606,66.681342
princes street,2016-06-12,10336.351497,723.544606
princes street,2016-06-13,629.457309,44.062011
princes street,2016-06-14,6173.546768,432.148272
princes street,2016-06-15,1126.28953,78.840266
princes street,2016-06-16,790.707439,55.349521
princes street,2016-06-17,8627.390343,603.917325
princes street,2016-06-18,4284.908066,299.943565
princes street,2016-06-19,8174.950015,572.246502
princes street,2016-06-20,6136.405666,429.548398
princes street,2016-06-21,3434.7201609999997,240.43041200000002
princes street,2016-06-22,5953.584803,416.750938
princes street,2016-06-24,2186.198214,153.033874
princes street,2016-06-25,10086.713967,706.069979
princes street,2016-06-26,8737.784125,611.644888
princes street,2016-06-27,5429.083576,380.035849
princes street,2016-06-28,1694.160247,118.591218
princes street,2016-06-29,4277.67856,299.437498
princes street,2016-06-30,1595.238577,111.666701
princes street,2016-07-01,11069.446428,774.861248
princes street,2016-07-02,3583.625261,250.853767
princes street,2016-07-03,6431.216471,450.185153
princes street,2016-07-04,4241.897892,296.932852
princes street,2016-07-05,1529.538447,107.067692
princes street,2016-07-06,9544.197237,668.093806
princes street,2016-07-07,8972.318240999999,628.062277
princes street,2016-07-08,2533.357204,177.335006
princes street,2016-07-09,4614.757554,323.033029
princes street,2016-07-10,6458.4131689999995,452.08892099999997
princes street,2016-07-11,856.849915,59.979495
princes street,2016-07-12,11542.261453,807.958303
princes street,2016-07-13,4749.400977,332.458068
princes street,2016-07-14,1853.5268660000002,129.74688
princes street,2016-07-15,7892.01563,552.441094
princes street,2016-07-16,6720.370726,470.425947
princes street,2016-07-17,12668.326393,886.7828480000001
princes street,2016-07-18,4889.809188,342.28664200000003
princes street,2016-07-19,10265.241761,718.566922
princes street,2016-07-20,3544.219992,248.095401
princes street,2016-07-21,6172.099523,432.046969
princes street,2016-07-22,6307.83387,441.548371
princes street,2016-07-23,6192.041235,433.442887
princes street,2016-07-24,4539.128169,317.738972
princes street,2016-07-25,9342.796304,653.995741
princes street,2016-07-26,5284.890836,369.942359
princes street,2016-07-27,457.026678,31.991867
princes street,2016-07-28,8025.320254,561.772416
princes street,2016-07-29,11181.149722,782.680481
princes street,2016-07-30,8751.71498,612.620048
princes street,2016-07-31,5943.120598,416.018443
princes street,2016-08-02,13911.516739,973.80617
princes street,2016-08-03,9118.772278,638.314059
princes street,2016-08-04,8052.264626,563.658525
princes street,2016-08-05,8642.09039,604.946329
princes street,2016-08-06,6694.376701,468.606368
princes street,2016-08-07,7264.039249,508.482745
princes street,2016-08-08,5553.983276,388.778829
princes street,2016-08-09,3138.751844,219.71263
princes street gardens east,2016-06-03,1212.13159,84.849211
princes street gardens east,2016-06-06,715.52,50.0864
princes street gardens east,2016-06-09,787.664369,55.136506
princes street gardens east,2016-06-12,553.851031,38.769572
princes street gardens east,2016-06-20,930.361415,65.125299
princes street gardens east,2016-06-29,882.129252,61.749048
princes street gardens east,2016-07-03,783.410087,54.838706
princes street gardens east,2016-07-08,1053.052943,73.713706
princes street gardens east,2016-07-09,520.277719,36.41944
princes street gardens east,2016-07-14,1166.334567,81.64342
princes street gardens east,2016-07-18,1089.456798,76.261976
princes street gardens east,2016-07-19,918.401481,64.288104
princes street gardens east,2016-07-22,927.906046,64.953423
princes street gardens east,2016-07-23,399.055353,27.933875
princes street gardens east,2016-07-28,1264.727635,88.530934
princes street gardens east,2016-07-30,766.496974,53.654788
princes street gardens east,2016-08-01,759.466803,53.162676
princes street gardens east,2016-08-03,943.233704,66.026359
princes street gardens east,2016-08-05,1061.147636,74.280335
princes street gardens east,2016-08-07,1280,89.6
princes street gardens east,2016-08-09,712.543732,49.878061
princes street gardens west,2016-06-05,2213.703687,154.959258
princes street gardens west,2016-06-07,1546.685266,108.267969
princes street gardens west,2016-06-09,676.680055,47.367604
princes street gardens west,2016-06-12,1280,89.6
princes street gardens west,2016-06-15,901.161203,63.081284000000004
princes street gardens west,2016-06-17,625.529181,43.787043
princes street gardens west,2016-06-19,823.298918,57.630925
princes street gardens west,2016-06-22,702.421688,49.169518
princes street gardens west,2016-06-23,304.361548,21.305308
princes street gardens west,2016-06-29,2667.65261,186.735683
princes street gardens west,2016-07-07,1038.907489,72.723524
princes street gardens west,2016-07-09,605.880025,42.411602
princes street gardens west,2016-07-13,1145.526182,80.186833
princes street gardens west,2016-07-14,2138.773488,149.71414399999998
princes street gardens west,2016-07-18,1163.340814,81.433857
princes street gardens west,2016-07-19,2390.890123,167.36230899999998
princes street gardens west,2016-07-20,526.441061,36.850874
princes street gardens west,2016-07-22,1196.98771,83.78914
princes street gardens west,2016-07-23,982.355877,68.764911
princes street gardens west,2016-07-25,335.938594,23.515702
princes street gardens west,2016-07-28,1280,89.6
princes street gardens west,2016-07-30,2288.734389,160.211407
princes street gardens west,2016-08-01,1575.707643,110.29953499999999
princes street gardens west,2016-08-03,1522.8337310000002,106.598361
princes street gardens west,2016-08-04,759.615238,53.173067
princes street gardens west,2016-08-07,1261.290458,88.290332
princes street gardens west,2016-08-09,2535.401917,177.478134
promanade,2016-06-04,320.797631,22.455834
promanade,2016-06-08,170.104264,11.907299
promanade,2016-06-12,130.107354,9.107515
promanade,2016-06-23,195.375472,13.676283
promanade,2016-07-01,156.149555,10.930469
promanade,2016-07-06,84.410901,5.908763
promanade,2016-07-10,218.693158,15.308521
promanade,2016-07-17,126.788148,8.87517
promanade,2016-07-20,350.086092,24.506026
promanade,2016-07-22,157.062772,10.994394
promanade,2016-08-02,337.622519,23.633576
promenade,2016-06-04,840.806273,58.856438999999995
promenade,2016-06-05,4879.042773,341.532995
promenade,2016-06-06,2697.432639,188.820285
promenade,2016-06-08,4738.3299719999995,331.68309700000003
promenade,2016-06-10,98.086248,6.866037
promenade,2016-06-11,2719.507619,190.365533
promenade,2016-06-12,5948.699746,416.408982
promenade,2016-06-13,114.669385,8.026857
promenade,2016-06-15,714.877261,50.041408000000004
promenade,2016-06-19,5339.593579,373.77155
promenade,2016-06-21,2198.505761,153.895403
promenade,2016-06-22,96.824573,6.77772
promenade,2016-06-23,4380.641846,306.644931
promenade,2016-06-24,116.992148,8.18945
promenade,2016-06-25,3024.989942,211.749297
promenade,2016-06-26,1204.491891,84.314432
promenade,2016-06-27,120,8.4
promenade,2016-06-28,3446.389162,241.247241
promenade,2016-07-01,4496.783105,314.774817
promenade,2016-07-03,2400.605411,168.04238
promenade,2016-07-06,6719.387883,470.357153
promenade,2016-07-08,2021.013387,141.470937
promenade,2016-07-10,6247.482155,437.323751
promenade,2016-07-12,111.367167,7.795702
promenade,2016-07-13,221.07435099999998,15.475204999999999
promenade,2016-07-14,6174.059446,432.184162
promenade,2016-07-15,115.598816,8.091917
promenade,2016-07-17,5253.860463,367.770232
promenade,2016-07-19,4788.890585,335.22234000000003
promenade,2016-07-20,7759.385713,543.157001
promenade,2016-07-21,2259.272245,158.149057
promenade,2016-07-22,3818.162673,267.271387
promenade,2016-07-23,855.405272,59.878369
promenade,2016-07-24,6734.034008,471.382382
promenade,2016-07-27,1551.320614,108.592442
promenade,2016-07-29,6194.693921,433.628575
promenade,2016-07-30,1906.036215,133.422534
promenade,2016-07-31,4739.695736,331.778702
promenade,2016-08-01,1213.949958,84.976497
promenade,2016-08-02,6399.925431,447.99478
promenade,2016-08-06,5001.729882,350.12109
promenade,2016-08-07,3626.305628,253.841395
promenade,2016-08-08,1148.337815,80.383647
promenade,2016-08-09,1434.998165,100.449871
queensferry street,2016-06-04,166.971191,11.687984
queensferry street,2016-06-06,141.938862,9.935721000000001
queensferry street,2016-06-08,142.396232,9.967736
queensferry street,2016-06-09,84.469234,5.912846
queensferry street,2016-06-10,82.661809,5.786327
queensferry street,2016-06-11,120.23386099999999,8.41637
queensferry street,2016-06-13,70.341126,4.923879
queensferry street,2016-06-14,64.285579,4.49999
queensferry street,2016-06-16,40.215138,2.81506
queensferry street,2016-06-17,75.388391,5.277187
queensferry street,2016-06-18,41.648229,2.915376
queensferry street,2016-06-20,75.474167,5.283192
queensferry street,2016-06-21,112.5637,7.879459
queensferry street,2016-06-23,34.669457,2.426862
queensferry street,2016-06-26,90,6.3
queensferry street,2016-06-27,139.492569,9.764479
queensferry street,2016-06-28,45.365832,3.175608
queensferry street,2016-06-29,49.327625,3.452934
queensferry street,2016-06-30,62.981517,4.408706
queensferry street,2016-07-01,78.604304,5.502301
queensferry street,2016-07-04,162.061972,11.344338
queensferry street,2016-07-05,89.806552,6.286459
queensferry street,2016-07-07,80.548375,5.638386
queensferry street,2016-07-08,81.658927,5.716125
queensferry street,2016-07-10,89.254019,6.247781
queensferry street,2016-07-12,88.982057,6.228744
queensferry street,2016-07-14,218.636636,15.304565
queensferry street,2016-07-17,46.016202,3.221134
queensferry street,2016-07-18,89.212728,6.244891
queensferry street,2016-07-20,76.082686,5.325788
queensferry street,2016-07-21,85.328657,5.973006
queensferry street,2016-07-22,87.778583,6.144501
queensferry street,2016-07-23,80.946,5.66622
queensferry street,2016-07-24,37.573144,2.63012
queensferry street,2016-07-26,55.84848,3.909394
queensferry street,2016-07-27,70.887193,4.962104
queensferry street,2016-07-28,87.139579,6.099771
queensferry street,2016-07-29,89.026303,6.231841
queensferry street,2016-07-30,72.470507,5.072935
queensferry street,2016-07-31,25.36392,1.775474
queensferry street,2016-08-01,54.363902,3.805473
queensferry street,2016-08-02,18.412995,1.28891
queensferry street,2016-08-03,53.883,3.77181
queensferry street,2016-08-05,172.22726799999998,12.055909
queensferry street,2016-08-06,90,6.3
queensferry street,2016-08-07,141.63766999999999,9.914636999999999
queensferry street,2016-08-08,32.441702,2.270919
ramsay lane,2016-06-05,197.947878,13.856351
ramsay lane,2016-06-09,157.705061,11.039354
ramsay lane,2016-06-13,191.768336,13.423784
ramsay lane,2016-06-14,190.717978,13.350258
ramsay lane,2016-06-18,194.499336,13.614954000000001
ramsay lane,2016-06-23,200.388618,14.027203
ramsay lane,2016-06-25,110.941533,7.765907
ramsay lane,2016-06-28,211.2,14.784
ramsay lane,2016-07-03,240,16.8
ramsay lane,2016-07-07,235.156813,16.460977
ramsay lane,2016-07-09,205.854125,14.409789
ramsay lane,2016-07-10,114.495363,8.014675
ramsay lane,2016-07-15,240,16.8
ramsay lane,2016-07-18,187.215104,13.105057
ramsay lane,2016-07-22,240,16.8
ramsay lane,2016-07-26,239.985882,16.799012
ramsay lane,2016-07-29,185.55462,12.988823
ramsay lane,2016-07-31,156.145363,10.930175
ramsay lane,2016-08-03,175.537975,12.287658
ramsay lane,2016-08-05,166.358178,11.645072
ramsay lane,2016-08-07,222.851548,15.599608
ramsay lane,2016-08-09,240,16.8
regent road,2016-06-03,156.370969,10.945968
regent road,2016-06-04,208.443671,14.591057
regent road,2016-06-05,625.735579,43.80149
regent road,2016-06-06,1003.733389,70.261337
regent road,2016-06-07,1737.852169,121.649651
regent road,2016-06-08,718.434083,50.290385
regent road,2016-06-09,862.365746,60.365602
regent road,2016-06-10,156.459232,10.952146
regent road,2016-06-11,1825.40411,127.778288
regent road,2016-06-13,151.535975,10.607517999999999
regent road,2016-06-14,286.055631,20.023894
regent road,2016-06-15,89.579909,6.270594
regent road,2016-06-17,259.861161,18.190281
regent road,2016-06-18,1128.080558,78.965639
regent road,2016-06-19,2279.9161639999998,159.594131
regent road,2016-06-21,177.542636,12.427985
regent road,2016-06-22,241.73019100000002,16.921113
regent road,2016-06-23,73.446523,5.141257
regent road,2016-06-24,979.547748,68.568342
regent road,2016-06-25,332.06674200000003,23.244671
regent road,2016-06-27,123.183833,8.622868
regent road,2016-06-28,2383.595171,166.851662
regent road,2016-06-29,1266.10237,88.627166
regent road,2016-06-30,1250.990256,87.569318
regent road,2016-07-02,161.776073,11.324325
regent road,2016-07-04,451.755384,31.622877
regent road,2016-07-05,85.065868,5.954611
regent road,2016-07-06,1122.904316,78.603302
regent road,2016-07-07,1746.693154,122.26852
regent road,2016-07-08,83.446558,5.841259
regent road,2016-07-09,152.08004,10.645602
regent road,2016-07-10,2133.067914,149.314754
regent road,2016-07-11,406.856887,28.479982
regent road,2016-07-13,272.513287,19.07593
regent road,2016-07-14,243.785001,17.06495
regent road,2016-07-15,71.217,4.98519
regent road,2016-07-16,1201.559239,84.10914600000001
regent road,2016-07-17,1280,89.6
regent road,2016-07-18,68.044447,4.763111
regent road,2016-07-19,878.938259,61.525678
regent road,2016-07-20,117.303488,8.211244
regent road,2016-07-21,1888.795794,132.21570400000002
regent road,2016-07-22,289.796263,20.285738000000002
regent road,2016-07-23,93.280739,6.529652
regent road,2016-07-24,176.368697,12.345809
regent road,2016-07-26,164.985346,11.548974000000001
regent road,2016-07-27,66.457103,4.651997
regent road,2016-07-28,2667.8732449999998,186.751126
regent road,2016-07-29,158.200397,11.074028
regent road,2016-07-30,221.123458,15.478642
regent road,2016-07-31,1163.894479,81.472613
regent road,2016-08-01,115.119905,8.058393
regent road,2016-08-03,90,6.3
regent road,2016-08-04,736.831811,51.578227
regent road,2016-08-05,2003.354443,140.234812
regent road,2016-08-06,317.303929,22.211275
regent road,2016-08-07,254.53114399999998,17.81718
regent road,2016-08-08,2810.3949119999997,196.727644
restalrig railway path,2016-06-07,2014.817348,141.037214
restalrig railway path,2016-06-08,2010.536256,140.737537
restalrig railway path,2016-06-10,1558.334697,109.083429
restalrig railway path,2016-06-15,631.646213,44.215235
restalrig railway path,2016-06-24,1088.16914,76.17184
restalrig railway path,2016-06-26,239.156362,16.740945
restalrig railway path,2016-07-01,1712.0766840000001,119.845367
restalrig railway path,2016-07-16,939.398641,65.757905
restalrig railway path,2016-07-20,973.622671,68.153587
restalrig railway path,2016-07-25,762.001286,53.340089999999996
restalrig railway path,2016-08-03,1262.306657,88.36146600000001
rose street,2016-06-04,2524.813926,176.736974
rose street,2016-06-05,775.303525,54.271247
rose street,2016-06-06,556.40524,38.948367
rose street,2016-06-07,2332.2604539999998,163.258231
rose street,2016-06-09,2288.241135,160.17687899999999
rose street,2016-06-12,2856.897262,199.98281
rose street,2016-06-13,1762.216403,123.355148
rose street,2016-06-14,889.105968,62.237418
rose street,2016-06-16,517.344113,36.214088000000004
rose street,2016-06-17,475.203579,33.264251
rose street,2016-06-18,2688.762212,188.213355
rose street,2016-06-20,2200.119726,154.008382
rose street,2016-06-21,788.277674,55.179438
rose street,2016-06-22,1073.366802,75.135676
rose street,2016-06-23,1707.269673,119.508877
rose street,2016-06-24,636.3105419999999,44.541738
rose street,2016-06-25,2536.375701,177.5463
rose street,2016-06-27,1338.391515,93.68740600000001
rose street,2016-06-28,2590.430176,181.330111
rose street,2016-06-29,503.150916,35.220564
rose street,2016-06-30,547.048121,38.293368
rose street,2016-07-01,238.358488,16.685094
rose street,2016-07-02,2831.097344,198.176814
rose street,2016-07-03,475.26324999999997,33.268427
rose street,2016-07-05,2424.268465,169.698792
rose street,2016-07-06,664.863988,46.540478
rose street,2016-07-07,1853.833134,129.76832
rose street,2016-07-08,1142.836068,79.998525
rose street,2016-07-09,2154.627425,150.82392
rose street,2016-07-11,2605.878982,182.411528
rose street,2016-07-12,231.08468,16.175928
rose street,2016-07-13,1439.602609,100.772182
rose street,2016-07-14,1235.2867410000001,86.470071
rose street,2016-07-15,1501.390871,105.097362
rose street,2016-07-16,2451.036536,171.572556
rose street,2016-07-17,1337.603399,93.632239
rose street,2016-07-18,433.52270999999996,30.34659
rose street,2016-07-19,2135.255265,149.467869
rose street,2016-07-20,946.162932,66.231406
rose street,2016-07-21,2012.620328,140.883424
rose street,2016-07-22,561.439554,39.300769
rose street,2016-07-23,2516.592792,176.161494
rose street,2016-07-24,1814.910974,127.04377000000001
rose street,2016-07-25,303.866853,21.27068
rose street,2016-07-26,2103.117212,147.218206
rose street,2016-07-28,2028.196821,141.973778
rose street,2016-07-29,1738.924589,121.724721
rose street,2016-07-30,1682.493407,117.77453799999999
rose street,2016-07-31,1921.569399,134.509859
rose street,2016-08-01,1119.230011,78.346101
rose street,2016-08-02,2324.743964,162.732078
rose street,2016-08-03,360.309824,25.221688
rose street,2016-08-04,2342.36293,163.965406
rose street,2016-08-05,1060.445651,74.231195
rose street,2016-08-06,2847.912039,199.353843
rose street,2016-08-07,984.302986,68.901208
rose street,2016-08-08,2292.738446,160.491691
rose street,2016-08-09,1006.631169,70.464181
seafield place,2016-06-05,89.137256,6.239608
seafield place,2016-06-10,90,6.3
seafield place,2016-06-14,90,6.3
seafield place,2016-06-18,78.76724,5.513707
seafield place,2016-06-21,88.048381,6.163387
seafield place,2016-06-27,85.480653,5.983646
seafield place,2016-06-30,89.549397,6.268458
seafield place,2016-07-05,90,6.3
seafield place,2016-07-07,71.986134,5.039029
seafield place,2016-07-09,89.788645,6.285205
seafield place,2016-07-12,73.202973,5.124208
seafield place,2016-07-15,161.794686,11.325628
seafield place,2016-07-19,88.764788,6.213535
seafield place,2016-07-21,90,6.3
seafield place,2016-07-24,89.198734,6.243911
seafield place,2016-07-26,71.051538,4.973608
seafield place,2016-07-29,83.073208,5.815125
seafield place,2016-07-31,80.333399,5.623338
seafield place,2016-08-01,89.854489,6.289814
seafield place,2016-08-03,89.074355,6.235205
seafield place,2016-08-06,141.683953,9.917876
seafield place,2016-08-08,75.99225,5.319458
seafield road,2016-06-10,79.497321,5.564812
seafield road,2016-06-12,117.699555,8.238969
seafield road,2016-06-14,51.947375,3.636316
seafield road,2016-06-23,114.466093,8.012627
seafield road,2016-07-05,82.544155,5.778091
seafield road,2016-07-07,196.945232,13.786166000000001
seafield road,2016-07-11,96.267396,6.738718
seafield road,2016-07-18,100.67976,7.047583
seafield road,2016-07-31,104.874771,7.341234
seafield road,2016-08-07,176.631241,12.364187
seafield street,2016-06-05,97.887183,6.852103
seafield street,2016-06-12,116.215803,8.135106
seafield street,2016-06-18,106.402605,7.448182
seafield street,2016-06-27,117.481365,8.223696
seafield street,2016-07-05,79.515094,5.566057
seafield street,2016-07-07,33.310971,2.331768
seafield street,2016-07-14,120,8.4
seafield street,2016-07-20,120,8.4
seafield street,2016-07-24,110.646439,7.745251
seafield street,2016-07-30,120,8.4
seafield street,2016-08-06,108.352281,7.58466
shandwick place,2016-06-03,352.21729700000003,24.655211
shandwick place,2016-06-04,716.162592,50.131382
shandwick place,2016-06-05,270.010076,18.900706
shandwick place,2016-06-06,336.275556,23.539289
shandwick place,2016-06-07,550.303229,38.521226999999996
shandwick place,2016-06-08,448.871673,31.421019
shandwick place,2016-06-09,178.963238,12.527427
shandwick place,2016-06-10,294.115011,20.588051
shandwick place,2016-06-11,506.048847,35.42342
shandwick place,2016-06-12,345.256994,24.167989
shandwick place,2016-06-13,641.478857,44.903521
shandwick place,2016-06-15,673.526101,47.146826
shandwick place,2016-06-16,506.803623,35.476255
shandwick place,2016-06-17,258.130591,18.069142
shandwick place,2016-06-18,260.303684,18.221258
shandwick place,2016-06-20,774.304652,54.201326
shandwick place,2016-06-22,473.890741,33.172352000000004
shandwick place,2016-06-23,750.251035,52.517572
shandwick place,2016-06-24,263.602571,18.45218
shandwick place,2016-06-25,468.277331,32.779413
shandwick place,2016-06-26,367.940701,25.755849
shandwick place,2016-06-28,534.324136,37.40269
shandwick place,2016-06-29,281.115346,19.678074
shandwick place,2016-06-30,690.954079,48.366786
shandwick place,2016-07-01,373.16031499999997,26.121222
shandwick place,2016-07-02,305.506107,21.385427
shandwick place,2016-07-03,209.283377,14.649836
shandwick place,2016-07-04,360.36915,25.22584
shandwick place,2016-07-05,399.882158,27.991751
shandwick place,2016-07-06,698.083041,48.865812999999996
shandwick place,2016-07-07,192.750598,13.492543000000001
shandwick place,2016-07-08,810.732118,56.751248
shandwick place,2016-07-09,350.586059,24.541025
shandwick place,2016-07-10,53.17242,3.722069
shandwick place,2016-07-11,733.120248,51.318418
shandwick place,2016-07-13,677.396199,47.417733
shandwick place,2016-07-14,164.20566,11.494396
shandwick place,2016-07-15,469.04457,32.83312
shandwick place,2016-07-16,526.989386,36.889257
shandwick place,2016-07-17,537.085487,37.595984
shandwick place,2016-07-18,462.579911,32.380593
shandwick place,2016-07-19,573.564057,40.149485
shandwick place,2016-07-20,404.34112400000004,28.303879
shandwick place,2016-07-21,70.233806,4.916366
shandwick place,2016-07-22,572.799003,40.095929
shandwick place,2016-07-23,583.129808,40.819086999999996
shandwick place,2016-07-24,452.253366,31.657735
shandwick place,2016-07-25,618.690328,43.308322000000004
shandwick place,2016-07-26,256.96430399999997,17.987501
shandwick place,2016-07-27,552.809801,38.696687
shandwick place,2016-07-28,410.762265,28.753359
shandwick place,2016-07-29,160.29693600000002,11.220785
shandwick place,2016-07-30,544.463478,38.112443999999996
shandwick place,2016-07-31,563.901835,39.473129
shandwick place,2016-08-01,134.13919,9.389743000000001
shandwick place,2016-08-02,594.08714,41.586101
shandwick place,2016-08-03,306.663916,21.466473999999998
shandwick place,2016-08-04,367.563681,25.729457
shandwick place,2016-08-05,410.837333,28.758613
shandwick place,2016-08-06,136.446082,9.551226
shandwick place,2016-08-07,533.377327,37.336413
shandwick place,2016-08-08,295.59432400000003,20.691603
shandwick place,2016-08-09,165.2739,11.569173
south bridge,2016-06-03,1335.389912,93.477294
south bridge,2016-06-04,233.993942,16.379577
south bridge,2016-06-05,1430.89678,100.162775
south bridge,2016-06-06,1461.548858,102.308421
south bridge,2016-06-07,36.22519,2.535763
south bridge,2016-06-08,632.1620350000001,44.251341
south bridge,2016-06-09,424.00399600000003,29.68028
south bridge,2016-06-10,1230.36625,86.12563800000001
south bridge,2016-06-11,1265.700359,88.599024
south bridge,2016-06-12,192.485139,13.473960000000002
south bridge,2016-06-13,783.985749,54.879003
south bridge,2016-06-14,285.17537,19.962276000000003
south bridge,2016-06-15,446.4,31.248
south bridge,2016-06-16,505.47911700000003,35.383538
south bridge,2016-06-17,1078.043557,75.463049
south bridge,2016-06-18,895.644221,62.695096
south bridge,2016-06-19,1360.809945,95.256697
south bridge,2016-06-20,388.035459,27.162482
south bridge,2016-06-21,1178.395843,82.487709
south bridge,2016-06-22,583.200135,40.824009000000004
south bridge,2016-06-23,688.239264,48.176749
south bridge,2016-06-24,476.910508,33.383735
south bridge,2016-06-25,1734.571538,121.420008
south bridge,2016-06-26,1351.42448,94.59971300000001
south bridge,2016-06-27,821.250325,57.487523
south bridge,2016-06-28,925.726504,64.800856
south bridge,2016-06-29,780.601632,54.642114
south bridge,2016-06-30,668.43399,46.790379
south bridge,2016-07-01,1113.608743,77.952612
south bridge,2016-07-02,1164.120068,81.488405
south bridge,2016-07-03,830.027725,58.101941000000004
south bridge,2016-07-04,209.738998,14.68173
south bridge,2016-07-05,1763.050181,123.413512
south bridge,2016-07-06,1023.866103,71.670627
south bridge,2016-07-08,2370.016024,165.90112
south bridge,2016-07-09,1432.2183420000001,100.255283
south bridge,2016-07-11,1648.838924,115.418725
