street_name,date,total_vol_l3,total_weight_kg,cum_total_vol_l3,cum_total_weight_kg
leith walk,2016-07-22,707.175309,49.502272,36836.019355,2578.521358
leith walk,2016-07-23,335.58251800000005,23.490776,37171.601873,2602.012134
leith walk,2016-07-24,2034.332569,142.40328,39205.934442,2744.415414
leith walk,2016-07-25,0,0,39205.934442,2744.415414
leith walk,2016-07-26,0,0,39205.934442,2744.415414
leith walk,2016-07-27,1107.71648,77.540153,40313.650922,2821.955567
leith walk,2016-07-28,317.394726,22.217631,40631.045648,2844.173198
leith walk,2016-07-29,2189.593397,153.271536,42820.639045,2997.444734
leith walk,2016-07-30,81.299604,5.690972,42901.938649,3003.135706
leith walk,2016-07-31,768.892865,53.822501,43670.831514,3056.958207
leith walk,2016-08-01,1386.944047,97.086084,45057.775561,3154.044291
leith walk,2016-08-02,810.297457,56.720822,45868.073018,3210.765113
leith walk,2016-08-03,426.503986,29.855279,46294.577004,3240.620392
leith walk,2016-08-04,1450.649919,101.545494,47745.226923,3342.1658860000002
leith walk,2016-08-05,618.858281,43.320079,48364.085204,3385.485965
leith walk,2016-08-06,478.545393,33.498177,48842.630597,3418.984142
leith walk,2016-08-07,1332.795306,93.295672,50175.425903,3512.279814
leith walk,2016-08-08,330.162015,23.111341,50505.587918,3535.391155
leith walk,2016-08-09,940.34835,65.824384,51445.936268,3601.215539
links place,2016-06-03,0,0,0,0
links place,2016-06-04,0,0,0,0
links place,2016-06-05,0,0,0,0
links place,2016-06-06,65.536918,4.587584,65.536918,4.587584
links place,2016-06-07,0,0,65.536918,4.587584
links place,2016-06-08,0,0,65.536918,4.587584
links place,2016-06-09,0,0,65.536918,4.587584
links place,2016-06-10,68.651647,4.805615,134.18856499999998,9.393199
links place,2016-06-11,0,0,134.18856499999998,9.393199
links place,2016-06-12,0,0,134.18856499999998,9.393199
links place,2016-06-13,0,0,134.18856499999998,9.393199
links place,2016-06-14,0,0,134.18856499999998,9.393199
links place,2016-06-15,0,0,134.18856499999998,9.393199
links place,2016-06-16,0,0,134.18856499999998,9.393199
links place,2016-06-17,0,0,134.18856499999998,9.393199
links place,2016-06-18,0,0,134.18856499999998,9.393199
links place,2016-06-19,0,0,134.18856499999998,9.393199
links place,2016-06-20,86.098604,6.026902,220.287169,15.420100999999999
links place,2016-06-21,0,0,220.287169,15.420100999999999
links place,2016-06-22,0,0,220.287169,15.420100999999999
links place,2016-06-23,0,0,220.287169,15.420100999999999
links place,2016-06-24,0,0,220.287169,15.420100999999999
links place,2016-06-25,0,0,220.287169,15.420100999999999
links place,2016-06-26,0,0,220.287169,15.420100999999999
links place,2016-06-27,0,0,220.287169,15.420100999999999
links place,2016-06-28,73.804538,5.166318,294.091707,20.586419
links place,2016-06-29,0,0,294.091707,20.586419
links place,2016-06-30,0,0,294.091707,20.586419
links place,2016-07-01,0,0,294.091707,20.586419
links place,2016-07-02,0,0,294.091707,20.586419
links place,2016-07-03,0,0,294.091707,20.586419
links place,2016-07-04,0,0,294.091707,20.586419
links place,2016-07-05,99.715529,6.980087,393.807236,27.566506
links place,2016-07-06,0,0,393.807236,27.566506
links place,2016-07-07,0,0,393.807236,27.566506
links place,2016-07-08,0,0,393.807236,27.566506
links place,2016-07-09,0,0,393.807236,27.566506
links place,2016-07-10,119.1908,8.343356,512.998036,35.909862000000004
links place,2016-07-11,0,0,512.998036,35.909862000000004
links place,2016-07-12,0,0,512.998036,35.909862000000004
links place,2016-07-13,0,0,512.998036,35.909862000000004
links place,2016-07-14,0,0,512.998036,35.909862000000004
links place,2016-07-15,0,0,512.998036,35.909862000000004
links place,2016-07-16,0,0,512.998036,35.909862000000004
links place,2016-07-17,107.603389,7.532237,620.601425,43.442099
links place,2016-07-18,0,0,620.601425,43.442099
links place,2016-07-19,0,0,620.601425,43.442099
links place,2016-07-20,0,0,620.601425,43.442099
links place,2016-07-21,0,0,620.601425,43.442099
links place,2016-07-22,0,0,620.601425,43.442099
links place,2016-07-23,0,0,620.601425,43.442099
links place,2016-07-24,0,0,620.601425,43.442099
links place,2016-07-25,0,0,620.601425,43.442099
links place,2016-07-26,112.546718,7.87827,733.148143,51.320369
links place,2016-07-27,0,0,733.148143,51.320369
links place,2016-07-28,0,0,733.148143,51.320369
links place,2016-07-29,0,0,733.148143,51.320369
links place,2016-07-30,0,0,733.148143,51.320369
links place,2016-07-31,82.043184,5.743023,815.191327,57.063392
links place,2016-08-01,0,0,815.191327,57.063392
links place,2016-08-02,0,0,815.191327,57.063392
links place,2016-08-03,0,0,815.191327,57.063392
links place,2016-08-04,0,0,815.191327,57.063392
links place,2016-08-05,0,0,815.191327,57.063392
links place,2016-08-06,0,0,815.191327,57.063392
links place,2016-08-07,113.875815,7.971307,929.067142,65.034699
links place,2016-08-08,0,0,929.067142,65.034699
links place,2016-08-09,0,0,929.067142,65.034699
market street,2016-06-03,657.85137,46.049595999999994,657.85137,46.049595999999994
market street,2016-06-04,0,0,657.85137,46.049595999999994
market street,2016-06-05,389.471306,27.262991999999997,1047.322676,73.31258799999999
market street,2016-06-06,428.551803,29.998626,1475.874479,103.31121399999999
market street,2016-06-07,0,0,1475.874479,103.31121399999999
market street,2016-06-08,0,0,1475.874479,103.31121399999999
market street,2016-06-09,506.59084599999994,35.461359,1982.465325,138.772573
market street,2016-06-10,0,0,1982.465325,138.772573
market street,2016-06-11,798.3114949999999,55.881804,2780.77682,194.654377
market street,2016-06-12,0,0,2780.77682,194.654377
market street,2016-06-13,473.81036800000004,33.166726,3254.587188,227.821103
market street,2016-06-14,0,0,3254.587188,227.821103
market street,2016-06-15,0,0,3254.587188,227.821103
market street,2016-06-16,0,0,3254.587188,227.821103
market street,2016-06-17,754.779575,52.83457,4009.366763,280.655673
market street,2016-06-18,0,0,4009.366763,280.655673
market street,2016-06-19,793.71309,55.559916,4803.079853,336.215589
market street,2016-06-20,0,0,4803.079853,336.215589
market street,2016-06-21,524.738209,36.731674999999996,5327.818062,372.947264
market street,2016-06-22,0,0,5327.818062,372.947264
market street,2016-06-23,0,0,5327.818062,372.947264
market street,2016-06-24,0,0,5327.818062,372.947264
market street,2016-06-25,0,0,5327.818062,372.947264
market street,2016-06-26,959.801327,67.186093,6287.6193889999995,440.133357
market street,2016-06-27,0,0,6287.6193889999995,440.133357
market street,2016-06-28,467.668355,32.736785,6755.287744,472.870142
market street,2016-06-29,294.241951,20.596937,7049.529695,493.467079
market street,2016-06-30,0,0,7049.529695,493.467079
market street,2016-07-01,301.78822,21.125176000000003,7351.317915,514.592255
market street,2016-07-02,0,0,7351.317915,514.592255
market street,2016-07-03,733.448324,51.341381999999996,8084.766239,565.933637
market street,2016-07-04,137.34441,9.614109,8222.110649,575.547746
market street,2016-07-05,321.928538,22.534998,8544.039187,598.0827439999999
market street,2016-07-06,203.728227,14.260976,8747.767414,612.34372
market street,2016-07-07,0,0,8747.767414,612.34372
market street,2016-07-08,0,0,8747.767414,612.34372
market street,2016-07-09,793.100209,55.517015,9540.867623,667.860735
market street,2016-07-10,643.858515,45.070096,10184.726138,712.930831
market street,2016-07-11,0,0,10184.726138,712.930831
market street,2016-07-12,0,0,10184.726138,712.930831
market street,2016-07-13,813.693164,56.958522,10998.419302,769.889353
market street,2016-07-14,0,0,10998.419302,769.889353
market street,2016-07-15,695.238826,48.666718,11693.658128,818.556071
market street,2016-07-16,0,0,11693.658128,818.556071
market street,2016-07-17,488.34866,34.184405999999996,12182.006788,852.7404769999999
market street,2016-07-18,167.279234,11.709546,12349.286022,864.450023
market street,2016-07-19,0,0,12349.286022,864.450023
market street,2016-07-20,0,0,12349.286022,864.450023
market street,2016-07-21,881.861045,61.730273,13231.147067,926.180296
market street,2016-07-22,0,0,13231.147067,926.180296
market street,2016-07-23,941.8457530000001,65.929202,14172.99282,992.109498
market street,2016-07-24,319.587346,22.371114,14492.580166,1014.480612
market street,2016-07-25,0,0,14492.580166,1014.480612
market street,2016-07-26,0,0,14492.580166,1014.480612
market street,2016-07-27,699.6336590000001,48.974357,15192.213825,1063.454969
market street,2016-07-28,123.34599300000001,8.63422,15315.559818,1072.089189
market street,2016-07-29,712.960676,49.907247,16028.520494,1121.996436
market street,2016-07-30,397.961954,27.857337,16426.482448,1149.853773
market street,2016-07-31,0,0,16426.482448,1149.853773
market street,2016-08-01,0,0,16426.482448,1149.853773
market street,2016-08-02,0,0,16426.482448,1149.853773
market street,2016-08-03,939.8120389999999,65.786843,17366.294487,1215.640616
market street,2016-08-04,216.833753,15.178363,17583.12824,1230.818979
market street,2016-08-05,605.2078899999999,42.364553,18188.33613,1273.183532
market street,2016-08-06,1091.067004,76.374689,19279.403134,1349.558221
market street,2016-08-07,0,0,19279.403134,1349.558221
market street,2016-08-08,522.468513,36.572796,19801.871647,1386.131017
market street,2016-08-09,488.164912,34.171544,20290.036559,1420.302561
mcdonald road,2016-06-03,0,0,0,0
mcdonald road,2016-06-04,0,0,0,0
mcdonald road,2016-06-05,0,0,0,0
mcdonald road,2016-06-06,0,0,0,0
mcdonald road,2016-06-07,0,0,0,0
mcdonald road,2016-06-08,0,0,0,0
mcdonald road,2016-06-09,0,0,0,0
mcdonald road,2016-06-10,0,0,0,0
mcdonald road,2016-06-11,238.635614,16.704493,238.635614,16.704493
mcdonald road,2016-06-12,0,0,238.635614,16.704493
mcdonald road,2016-06-13,0,0,238.635614,16.704493
mcdonald road,2016-06-14,0,0,238.635614,16.704493
mcdonald road,2016-06-15,0,0,238.635614,16.704493
mcdonald road,2016-06-16,0,0,238.635614,16.704493
mcdonald road,2016-06-17,229.802944,16.086206,468.438558,32.790699000000004
mcdonald road,2016-06-18,0,0,468.438558,32.790699000000004
mcdonald road,2016-06-19,0,0,468.438558,32.790699000000004
mcdonald road,2016-06-20,100.995947,7.069716,569.434505,39.860415
mcdonald road,2016-06-21,0,0,569.434505,39.860415
mcdonald road,2016-06-22,0,0,569.434505,39.860415
mcdonald road,2016-06-23,0,0,569.434505,39.860415
mcdonald road,2016-06-24,228.662417,16.006369,798.096922,55.866783999999996
mcdonald road,2016-06-25,0,0,798.096922,55.866783999999996
mcdonald road,2016-06-26,0,0,798.096922,55.866783999999996
mcdonald road,2016-06-27,0,0,798.096922,55.866783999999996
mcdonald road,2016-06-28,0,0,798.096922,55.866783999999996
mcdonald road,2016-06-29,240,16.8,1038.096922,72.666784
mcdonald road,2016-06-30,0,0,1038.096922,72.666784
mcdonald road,2016-07-01,0,0,1038.096922,72.666784
mcdonald road,2016-07-02,0,0,1038.096922,72.666784
mcdonald road,2016-07-03,0,0,1038.096922,72.666784
mcdonald road,2016-07-04,218.51672,15.29617,1256.613642,87.962954
mcdonald road,2016-07-05,0,0,1256.613642,87.962954
mcdonald road,2016-07-06,0,0,1256.613642,87.962954
mcdonald road,2016-07-07,204.679893,14.327592,1461.293535,102.290546
mcdonald road,2016-07-08,0,0,1461.293535,102.290546
mcdonald road,2016-07-09,98.053122,6.863719,1559.346657,109.154265
mcdonald road,2016-07-10,0,0,1559.346657,109.154265
mcdonald road,2016-07-11,0,0,1559.346657,109.154265
mcdonald road,2016-07-12,0,0,1559.346657,109.154265
mcdonald road,2016-07-13,0,0,1559.346657,109.154265
mcdonald road,2016-07-14,222.148733,15.550411,1781.49539,124.704676
mcdonald road,2016-07-15,0,0,1781.49539,124.704676
mcdonald road,2016-07-16,0,0,1781.49539,124.704676
mcdonald road,2016-07-17,0,0,1781.49539,124.704676
mcdonald road,2016-07-18,197.48097,13.823668,1978.9763600000001,138.528344
mcdonald road,2016-07-19,0,0,1978.9763600000001,138.528344
mcdonald road,2016-07-20,0,0,1978.9763600000001,138.528344
mcdonald road,2016-07-21,217.860707,15.25025,2196.837067,153.778594
mcdonald road,2016-07-22,0,0,2196.837067,153.778594
mcdonald road,2016-07-23,0,0,2196.837067,153.778594
mcdonald road,2016-07-24,0,0,2196.837067,153.778594
mcdonald road,2016-07-25,0,0,2196.837067,153.778594
mcdonald road,2016-07-26,0,0,2196.837067,153.778594
mcdonald road,2016-07-27,222.977138,15.6084,2419.814205,169.386994
mcdonald road,2016-07-28,0,0,2419.814205,169.386994
mcdonald road,2016-07-29,0,0,2419.814205,169.386994
mcdonald road,2016-07-30,0,0,2419.814205,169.386994
mcdonald road,2016-07-31,222.716834,15.590178,2642.531039,184.977172
mcdonald road,2016-08-01,0,0,2642.531039,184.977172
mcdonald road,2016-08-02,0,0,2642.531039,184.977172
mcdonald road,2016-08-03,0,0,2642.531039,184.977172
mcdonald road,2016-08-04,0,0,2642.531039,184.977172
mcdonald road,2016-08-05,0,0,2642.531039,184.977172
mcdonald road,2016-08-06,172.1155,12.048085,2814.646539,197.025257
mcdonald road,2016-08-07,0,0,2814.646539,197.025257
mcdonald road,2016-08-08,0,0,2814.646539,197.025257
mcdonald road,2016-08-09,236.41994,16.549396,3051.066479,213.574653
mound place,2016-06-03,0,0,0,0
mound place,2016-06-04,0,0,0,0
mound place,2016-06-05,197.64724,13.835307,197.64724,13.835307
mound place,2016-06-06,0,0,197.64724,13.835307
mound place,2016-06-07,0,0,197.64724,13.835307
mound place,2016-06-08,0,0,197.64724,13.835307
mound place,2016-06-09,115.076212,8.055335,312.723452,21.890642
mound place,2016-06-10,0,0,312.723452,21.890642
mound place,2016-06-11,0,0,312.723452,21.890642
mound place,2016-06-12,0,0,312.723452,21.890642
mound place,2016-06-13,126.147973,8.830358,438.871425,30.721
mound place,2016-06-14,0,0,438.871425,30.721
mound place,2016-06-15,0,0,438.871425,30.721
mound place,2016-06-16,0,0,438.871425,30.721
mound place,2016-06-17,0,0,438.871425,30.721
mound place,2016-06-18,98.456954,6.891987,537.328379,37.612987000000004
mound place,2016-06-19,0,0,537.328379,37.612987000000004
mound place,2016-06-20,0,0,537.328379,37.612987000000004
mound place,2016-06-21,0,0,537.328379,37.612987000000004
mound place,2016-06-22,0,0,537.328379,37.612987000000004
mound place,2016-06-23,204,14.28,741.328379,51.892987
mound place,2016-06-24,0,0,741.328379,51.892987
mound place,2016-06-25,58.121357,4.068495,799.449736,55.961482000000004
mound place,2016-06-26,0,0,799.449736,55.961482000000004
mound place,2016-06-27,0,0,799.449736,55.961482000000004
mound place,2016-06-28,0,0,799.449736,55.961482000000004
mound place,2016-06-29,0,0,799.449736,55.961482000000004
mound place,2016-06-30,202.283492,14.159844,1001.733228,70.121326
mound place,2016-07-01,0,0,1001.733228,70.121326
mound place,2016-07-02,0,0,1001.733228,70.121326
mound place,2016-07-03,122.251939,8.557636,1123.985167,78.678962
mound place,2016-07-04,0,0,1123.985167,78.678962
mound place,2016-07-05,0,0,1123.985167,78.678962
mound place,2016-07-06,0,0,1123.985167,78.678962
mound place,2016-07-07,165.279896,11.569593,1289.265063,90.248555
mound place,2016-07-08,0,0,1289.265063,90.248555
mound place,2016-07-09,105.517051,7.386194,1394.782114,97.634749
mound place,2016-07-10,0,0,1394.782114,97.634749
mound place,2016-07-11,0,0,1394.782114,97.634749
mound place,2016-07-12,0,0,1394.782114,97.634749
mound place,2016-07-13,0,0,1394.782114,97.634749
mound place,2016-07-14,0,0,1394.782114,97.634749
mound place,2016-07-15,192.131713,13.44922,1586.913827,111.083969
mound place,2016-07-16,0,0,1586.913827,111.083969
mound place,2016-07-17,0,0,1586.913827,111.083969
mound place,2016-07-18,176.015327,12.321073,1762.929154,123.405042
mound place,2016-07-19,0,0,1762.929154,123.405042
mound place,2016-07-20,0,0,1762.929154,123.405042
mound place,2016-07-21,0,0,1762.929154,123.405042
mound place,2016-07-22,225.024938,15.751746,1987.954092,139.156788
mound place,2016-07-23,0,0,1987.954092,139.156788
mound place,2016-07-24,0,0,1987.954092,139.156788
mound place,2016-07-25,0,0,1987.954092,139.156788
mound place,2016-07-26,0,0,1987.954092,139.156788
mound place,2016-07-27,239.87348,16.791144,2227.827572,155.947932
mound place,2016-07-28,0,0,2227.827572,155.947932
mound place,2016-07-29,75.936803,5.315576,2303.764375,161.263508
mound place,2016-07-30,0,0,2303.764375,161.263508
mound place,2016-07-31,137.32971,9.61308,2441.094085,170.876588
mound place,2016-08-01,0,0,2441.094085,170.876588
mound place,2016-08-02,0,0,2441.094085,170.876588
mound place,2016-08-03,189.885285,13.29197,2630.97937,184.168558
mound place,2016-08-04,0,0,2630.97937,184.168558
mound place,2016-08-05,225.761125,15.803279,2856.740495,199.971837
mound place,2016-08-06,0,0,2856.740495,199.971837
mound place,2016-08-07,184.657261,12.926008,3041.397756,212.897845
mound place,2016-08-08,0,0,3041.397756,212.897845
mound place,2016-08-09,210.618272,14.743279,3252.016028,227.641124
newkirkgate,2016-06-03,0,0,0,0
newkirkgate,2016-06-04,0,0,0,0
newkirkgate,2016-06-05,0,0,0,0
newkirkgate,2016-06-06,240,16.8,240,16.8
newkirkgate,2016-06-07,0,0,240,16.8
newkirkgate,2016-06-08,0,0,240,16.8
newkirkgate,2016-06-09,0,0,240,16.8
newkirkgate,2016-06-10,0,0,240,16.8
newkirkgate,2016-06-11,0,0,240,16.8
newkirkgate,2016-06-12,240,16.8,480,33.6
newkirkgate,2016-06-13,0,0,480,33.6
newkirkgate,2016-06-14,0,0,480,33.6
newkirkgate,2016-06-15,0,0,480,33.6
newkirkgate,2016-06-16,219.62933,15.374053,699.62933,48.974053
newkirkgate,2016-06-17,0,0,699.62933,48.974053
newkirkgate,2016-06-18,0,0,699.62933,48.974053
newkirkgate,2016-06-19,240,16.8,939.62933,65.77405300000001
newkirkgate,2016-06-20,0,0,939.62933,65.77405300000001
newkirkgate,2016-06-21,204.030115,14.282108,1143.659445,80.056161
newkirkgate,2016-06-22,0,0,1143.659445,80.056161
newkirkgate,2016-06-23,0,0,1143.659445,80.056161
newkirkgate,2016-06-24,240,16.8,1383.659445,96.856161
newkirkgate,2016-06-25,0,0,1383.659445,96.856161
newkirkgate,2016-06-26,0,0,1383.659445,96.856161
newkirkgate,2016-06-27,0,0,1383.659445,96.856161
newkirkgate,2016-06-28,229.021047,16.031473,1612.680492,112.887634
newkirkgate,2016-06-29,0,0,1612.680492,112.887634
newkirkgate,2016-06-30,0,0,1612.680492,112.887634
newkirkgate,2016-07-01,0,0,1612.680492,112.887634
newkirkgate,2016-07-02,0,0,1612.680492,112.887634
newkirkgate,2016-07-03,371.043011,25.973011,1983.723503,138.860645
newkirkgate,2016-07-04,0,0,1983.723503,138.860645
newkirkgate,2016-07-05,0,0,1983.723503,138.860645
newkirkgate,2016-07-06,311.803558,21.826248999999997,2295.527061,160.686894
newkirkgate,2016-07-07,202.05569,14.143898,2497.582751,174.830792
newkirkgate,2016-07-08,186.894533,13.082617,2684.477284,187.913409
newkirkgate,2016-07-09,0,0,2684.477284,187.913409
newkirkgate,2016-07-10,239.830012,16.788101,2924.307296,204.70150999999998
newkirkgate,2016-07-11,0,0,2924.307296,204.70150999999998
newkirkgate,2016-07-12,0,0,2924.307296,204.70150999999998
newkirkgate,2016-07-13,0,0,2924.307296,204.70150999999998
newkirkgate,2016-07-14,240,16.8,3164.307296,221.50151
newkirkgate,2016-07-15,0,0,3164.307296,221.50151
newkirkgate,2016-07-16,205.875632,14.411294,3370.182928,235.912804
newkirkgate,2016-07-17,0,0,3370.182928,235.912804
newkirkgate,2016-07-18,0,0,3370.182928,235.912804
newkirkgate,2016-07-19,0,0,3370.182928,235.912804
newkirkgate,2016-07-20,238.344731,16.684131,3608.527659,252.596935
newkirkgate,2016-07-21,0,0,3608.527659,252.596935
newkirkgate,2016-07-22,0,0,3608.527659,252.596935
newkirkgate,2016-07-23,0,0,3608.527659,252.596935
newkirkgate,2016-07-24,240,16.8,3848.527659,269.396935
newkirkgate,2016-07-25,0,0,3848.527659,269.396935
newkirkgate,2016-07-26,0,0,3848.527659,269.396935
newkirkgate,2016-07-27,240,16.8,4088.527659,286.196935
newkirkgate,2016-07-28,0,0,4088.527659,286.196935
newkirkgate,2016-07-29,223.032027,15.612242,4311.559686,301.809177
newkirkgate,2016-07-30,0,0,4311.559686,301.809177
newkirkgate,2016-07-31,0,0,4311.559686,301.809177
newkirkgate,2016-08-01,239.985918,16.799014,4551.545604,318.608191
newkirkgate,2016-08-02,0,0,4551.545604,318.608191
newkirkgate,2016-08-03,209.767523,14.683727,4761.313127,333.291918
newkirkgate,2016-08-04,0,0,4761.313127,333.291918
newkirkgate,2016-08-05,0,0,4761.313127,333.291918
newkirkgate,2016-08-06,240,16.8,5001.313127,350.091918
newkirkgate,2016-08-07,0,0,5001.313127,350.091918
newkirkgate,2016-08-08,0,0,5001.313127,350.091918
newkirkgate,2016-08-09,222.741303,15.591891,5224.05443,365.683809
nicolson street,2016-06-03,105.354339,7.374804,105.354339,7.374804
nicolson street,2016-06-04,182.664906,12.786543,288.019245,20.161347
nicolson street,2016-06-05,0,0,288.019245,20.161347
nicolson street,2016-06-06,111.690428,7.81833,399.709673,27.979677
nicolson street,2016-06-07,0,0,399.709673,27.979677
nicolson street,2016-06-08,85.549358,5.988455,485.259031,33.968132
nicolson street,2016-06-09,115.075751,8.055303,600.334782,42.023435
nicolson street,2016-06-10,119.706426,8.37945,720.041208,50.402885
nicolson street,2016-06-11,228.591119,16.001378000000003,948.632327,66.404263
nicolson street,2016-06-12,80.329144,5.62304,1028.961471,72.027303
nicolson street,2016-06-13,90.527217,6.336905,1119.488688,78.364208
nicolson street,2016-06-14,76.968131,5.387769,1196.456819,83.751977
nicolson street,2016-06-15,0,0,1196.456819,83.751977
nicolson street,2016-06-16,116.69129,8.16839,1313.148109,91.920367
nicolson street,2016-06-17,73.448114,5.141368,1386.596223,97.061735
nicolson street,2016-06-18,51.222492,3.585574,1437.8187149999999,100.647309
nicolson street,2016-06-19,0,0,1437.8187149999999,100.647309
nicolson street,2016-06-20,119.110832,8.337758,1556.929547,108.985067
nicolson street,2016-06-21,87.449109000000007,6.121438,1644.3786559999999,115.106505
nicolson street,2016-06-22,62.254584,4.357821,1706.63324,119.464326
nicolson street,2016-06-23,146.465548,10.252588,1853.098788,129.716914
nicolson street,2016-06-24,117.129285,8.19905,1970.228073,137.915964
nicolson street,2016-06-25,116.218649,8.135305,2086.446722,146.051269
nicolson street,2016-06-26,105.440055,7.380804,2191.886777,153.432073
nicolson street,2016-06-27,113.994249,7.979597,2305.881026,161.41167000000002
nicolson street,2016-06-28,0,0,2305.881026,161.41167000000002
nicolson street,2016-06-29,61.308165,4.291572,2367.189191,165.703242
nicolson street,2016-06-30,203.237698,14.226639,2570.426889,179.929881
nicolson street,2016-07-01,0,0,2570.426889,179.929881
nicolson street,2016-07-02,226.11949600000003,15.828364999999998,2796.546385,195.758246
nicolson street,2016-07-03,107.717772,7.540244,2904.264157,203.29849000000002
nicolson street,2016-07-04,0,0,2904.264157,203.29849000000002
nicolson street,2016-07-05,166.619168,11.663341,3070.883325,214.961831
nicolson street,2016-07-06,103.010211,7.210715,3173.893536,222.172546
nicolson street,2016-07-07,82.710521,5.789736,3256.604057,227.96228200000002
nicolson street,2016-07-08,101.803857,7.12627,3358.407914,235.088552
nicolson street,2016-07-09,106.737927,7.471655,3465.145841,242.560207
nicolson street,2016-07-10,91.633697,6.414359,3556.779538,248.974566
nicolson street,2016-07-11,109.300209,7.651015,3666.0797469999998,256.625581
nicolson street,2016-07-12,198.36314099999998,13.88542,3864.442888,270.511001
nicolson street,2016-07-13,216.154691,15.130828000000001,4080.5975789999998,285.64182900000003
nicolson street,2016-07-14,90.33664,6.323565,4170.934219,291.965394
nicolson street,2016-07-15,0,0,4170.934219,291.965394
nicolson street,2016-07-16,97.395266,6.817669,4268.329485,298.783063
nicolson street,2016-07-17,119.692778,8.378494,4388.022263,307.161557
nicolson street,2016-07-18,114.423152,8.009621,4502.445415,315.171178
nicolson street,2016-07-19,118.465451,8.292582,4620.910866,323.46376
nicolson street,2016-07-20,118.07567,8.265297,4738.986536,331.729057
nicolson street,2016-07-21,89.121332,6.238493,4828.107868,337.96755
nicolson street,2016-07-22,117.649887,8.235492,4945.757755,346.203042
nicolson street,2016-07-23,105.187864,7.36315,5050.945619,353.566192
nicolson street,2016-07-24,78.86775,5.520742,5129.813369,359.086934
nicolson street,2016-07-25,0,0,5129.813369,359.086934
nicolson street,2016-07-26,119.451972,8.361638,5249.265341,367.448572
nicolson street,2016-07-27,0,0,5249.265341,367.448572
nicolson street,2016-07-28,120,8.4,5369.265341,375.848572
nicolson street,2016-07-29,114.533233,8.017326,5483.798574,383.865898
nicolson street,2016-07-30,116.242603,8.136982,5600.041177,392.00288
nicolson street,2016-07-31,121.292051,8.490444,5721.333228,400.49332400000003
nicolson street,2016-08-01,0,0,5721.333228,400.49332400000003
nicolson street,2016-08-02,0,0,5721.333228,400.49332400000003
nicolson street,2016-08-03,108.376384,7.586347,5829.709612,408.079671
nicolson street,2016-08-04,0,0,5829.709612,408.079671
nicolson street,2016-08-05,227.377283,15.916409999999999,6057.086895,423.996081
nicolson street,2016-08-06,206.531322,14.457192,6263.618217,438.453273
nicolson street,2016-08-07,76.228619,5.336003,6339.846836,443.78927600000003
nicolson street,2016-08-08,109.862532,7.690377,6449.709368,451.479653
nicolson street,2016-08-09,94.435249,6.610467,6544.144617,458.09012
north bridge,2016-06-03,1294.514683,90.616027,1294.514683,90.616027
north bridge,2016-06-04,307.691318,21.538392,1602.206001,112.154419
north bridge,2016-06-05,1066.7782359999999,74.674478,2668.984237,186.82889699999998
north bridge,2016-06-06,418.675002,29.30725,3087.659239,216.136147
north bridge,2016-06-07,602.4652189999999,42.172566,3690.124458,258.308713
north bridge,2016-06-08,0,0,3690.124458,258.308713
north bridge,2016-06-09,0,0,3690.124458,258.308713
north bridge,2016-06-10,2048.264114,143.378488,5738.388572,401.687201
north bridge,2016-06-11,768.50111,53.795077,6506.889682,455.482278
north bridge,2016-06-12,250.013812,17.500967,6756.903494,472.983245
north bridge,2016-06-13,842.1293,58.94905,7599.032794,531.932295
north bridge,2016-06-14,809.7257050000001,56.6808,8408.758499,588.613095
north bridge,2016-06-15,0,0,8408.758499,588.613095
north bridge,2016-06-16,0,0,8408.758499,588.613095
north bridge,2016-06-17,389.477112,27.263398,8798.235611,615.876493
north bridge,2016-06-18,954.5884510000001,66.821192,9752.824062,682.697685
north bridge,2016-06-19,2085.520311,145.986423,11838.344373,828.684108
north bridge,2016-06-20,204.137572,14.28963,12042.481945,842.973738
north bridge,2016-06-21,660.134084,46.209385,12702.616029,889.183123
north bridge,2016-06-22,626.460428,43.852230000000006,13329.076457000001,933.035353
north bridge,2016-06-23,0,0,13329.076457000001,933.035353
north bridge,2016-06-24,392.929935,27.505095,13722.006392000001,960.540448
north bridge,2016-06-25,1941.282316,135.889761,15663.288708,1096.430209
north bridge,2016-06-26,859.568164,60.169772,16522.856872,1156.599981
north bridge,2016-06-27,407.911763,28.553823,16930.768635,1185.153804
north bridge,2016-06-28,680.071411,47.604999,17610.840046,1232.758803
north bridge,2016-06-29,1110.993099,77.769517,18721.833145,1310.52832
north bridge,2016-06-30,0,0,18721.833145,1310.52832
north bridge,2016-07-01,691.721477,48.420503999999994,19413.554622,1358.948824
north bridge,2016-07-02,1860.825707,130.257799,21274.380329,1489.206623
north bridge,2016-07-03,0,0,21274.380329,1489.206623
north bridge,2016-07-04,0,0,21274.380329,1489.206623
north bridge,2016-07-05,1738.649841,121.705489,23013.030170000002,1610.912112
north bridge,2016-07-06,356.715902,24.970112999999998,23369.746072,1635.882225
north bridge,2016-07-07,0,0,23369.746072,1635.882225
north bridge,2016-07-08,1887.46731,132.122713,25257.213382,1768.004938
north bridge,2016-07-09,925.56574,64.789602,26182.779122,1832.79454
north bridge,2016-07-10,0,0,26182.779122,1832.79454
north bridge,2016-07-11,237.577584,16.630431,26420.356706,1849.424971
north bridge,2016-07-12,2495.557028,174.68899199999998,28915.913734,2024.113963
north bridge,2016-07-13,477.180292,33.40262,29393.094026,2057.516583
